0.692167	-0.553987	-1.000000
-0.552598	-0.501989	-1.000000
0.050220	0.096544	1.000000
-0.273696	0.044548	1.000000
0.294636	-0.568225	-1.000000
0.216998	0.016352	1.000000
-0.118410	0.371390	1.000000
0.014813	0.496711	1.000000
-0.105206	-0.184932	1.000000
0.074065	0.035865	1.000000
0.062982	0.110907	1.000000
-0.054346	0.070097	1.000000
-0.218552	-0.031944	1.000000
0.306143	0.291127	1.000000
0.429418	0.193910	1.000000
-0.827119	0.220596	-1.000000
0.020038	0.123291	1.000000
-0.558881	0.183133	-1.000000
0.213608	-0.436671	1.000000
-0.121237	-0.843228	-1.000000
0.177771	0.003362	1.000000
0.637887	-0.677774	-1.000000
-0.089314	0.272426	1.000000
-0.821484	-0.481854	-1.000000
0.156997	0.043553	1.000000
0.075474	-0.094116	1.000000
0.340538	0.536508	-1.000000
-0.172825	0.216356	1.000000
-0.635047	-0.219758	-1.000000
-0.050662	-0.119102	1.000000
-0.355378	0.809940	-1.000000
0.891047	-0.407999	-1.000000
0.876848	0.447336	-1.000000
0.809788	-0.522158	-1.000000
-0.116678	0.080760	1.000000
-0.112152	-0.160017	1.000000
-0.141844	0.094813	1.000000
0.599446	0.688398	-1.000000
0.807997	0.111772	-1.000000
0.393120	-0.875637	-1.000000
0.110717	0.966685	-1.000000
-0.090938	0.010384	1.000000
0.835224	0.436793	-1.000000
0.321449	-0.050729	1.000000
0.256312	0.356641	1.000000
-0.507291	0.710811	-1.000000
0.576670	-0.652061	-1.000000
0.785607	0.210388	-1.000000
0.761434	0.540585	-1.000000
0.898976	-0.374089	-1.000000
-0.617616	-0.515508	-1.000000
0.069202	0.027738	1.000000
-0.246246	-0.720264	-1.000000
0.498050	-0.587394	-1.000000
-0.611325	-0.735493	-1.000000
-0.476676	0.602222	-1.000000
0.868960	0.401974	-1.000000
-0.167647	-0.459968	1.000000
0.171250	0.396525	1.000000
-0.745535	-0.541644	-1.000000
0.263682	-0.078761	1.000000
-0.254110	0.936403	-1.000000
0.191741	-0.649421	-1.000000
-0.002367	0.303269	1.000000
0.036373	0.074182	1.000000
0.201931	-0.454593	1.000000
-0.001809	0.338631	1.000000
0.848800	-0.172277	-1.000000
-0.190280	0.284774	1.000000
-0.473187	0.298402	-1.000000
-0.167831	-0.401977	1.000000
-0.150206	0.224591	1.000000
0.015585	0.232723	1.000000
-0.901492	0.337368	-1.000000
-0.188257	-0.375042	1.000000
0.155046	-0.318840	1.000000
-0.414411	0.317722	-1.000000
0.004631	0.128449	1.000000
-0.104550	-0.079928	1.000000
-0.278305	-0.125613	1.000000
0.627814	-0.341162	-1.000000
0.216779	-0.424505	1.000000
0.733364	0.275186	-1.000000
0.150309	-0.158058	1.000000
0.109131	-0.300086	1.000000
0.183579	0.348399	1.000000
-0.653075	0.670884	-1.000000
0.276460	-0.180172	1.000000
0.235752	0.360731	1.000000
-0.146780	0.196218	1.000000
-0.025661	-0.551047	-1.000000
0.338434	0.045613	1.000000
-0.244382	0.527626	-1.000000
-0.572453	0.802740	-1.000000
0.356927	0.325707	1.000000
0.339909	-0.249425	1.000000
-0.002200	0.035668	1.000000
0.009884	0.012933	1.000000
0.334291	0.745580	-1.000000
-0.807475	-0.389372	-1.000000
